	genome_id	query_name	cazyme_fam_secstat	e-value
12161	ERS396453_24	ERS396453_24_k79_157270_22	CE2_secFalse	4.1999999999999994e-51
12162	ERS396453_24	ERS396453_24_k79_157270_23	GH9_secFalse	1.6999999999999996e-76
12166	ERS396453_24	ERS396453_24_k79_158061_2	GH13_9_secFalse	1.1999999999999997e-148
12167	ERS396453_24	ERS396453_24_k79_158061_2	CBM48_secFalse	1.7000000000000002e-18
12168	ERS396453_24	ERS396453_24_k79_158061_5	GT5_secFalse	4.099999999999999e-175
12170	ERS396453_24	ERS396453_24_k79_158806_24	GH43_35_secFalse	3.5999999999999994e-101
12171	ERS396453_24	ERS396453_24_k79_158806_25	GH27_secFalse	4.9e-57
12172	ERS396453_24	ERS396453_24_k79_158806_26	GH43_12_secFalse	2.699999999999999e-119
12173	ERS396453_24	ERS396453_24_k79_158806_26	CBM91_secFalse	4.899999999999999e-37
12174	ERS396453_24	ERS396453_24_k79_164754_10	GT35_secFalse	1.6999999999999992e-255
12177	ERS396453_24	ERS396453_24_k79_171749_10	CBM32_secFalse	1.6000000000000002e-20
12178	ERS396453_24	ERS396453_24_k79_171749_10	GH43_28_secFalse	1.9999999999999996e-92
12179	ERS396453_24	ERS396453_24_k79_171749_13	GH1_secFalse	2.6999999999999996e-150
12180	ERS396453_24	ERS396453_24_k79_171749_14	GH43_35_secFalse	5.499999999999999e-104
12182	ERS396453_24	ERS396453_24_k79_171749_15	GH3_secFalse	2.8000000000000002e-55
12183	ERS396453_24	ERS396453_24_k79_171749_20	GH3_secFalse	5.999999999999999e-62
12185	ERS396453_24	ERS396453_24_k79_171749_4	GH78_secFalse	7.299999999999998e-157
12186	ERS396453_24	ERS396453_24_k79_171749_9	GH2_secFalse	2.9999999999999997e-91
12187	ERS396453_24	ERS396453_24_k79_177066_3	GH13_20_secFalse	6.999999999999998e-75
12188	ERS396453_24	ERS396453_24_k79_177437_7	GT2_Glycos_transf_2_secFalse	4.4e-35
12189	ERS396453_24	ERS396453_24_k79_179511_4	GH2_secFalse	9.999999999999998e-107
12193	ERS396453_24	ERS396453_24_k79_182182_1	GH13_14_secFalse	5.599999999999999e-115
12201	ERS396453_24	ERS396453_24_k79_25715_4	GH3_secFalse	8.300000000000001e-56
12203	ERS396453_24	ERS396453_24_k79_27915_13	GH31_secFalse	1.1999999999999995e-124
12205	ERS396453_24	ERS396453_24_k79_27915_17	GH4_secFalse	2.1e-34
12206	ERS396453_24	ERS396453_24_k79_27915_18	GT51_secFalse	2.8e-57
12207	ERS396453_24	ERS396453_24_k79_28310_6	GH166_secFalse	4.6e-52
12208	ERS396453_24	ERS396453_24_k79_28313_27	CE4_secFalse	9.7e-25
12213	ERS396453_24	ERS396453_24_k79_35606_6	GH2_secFalse	1.9999999999999994e-115
12215	ERS396453_24	ERS396453_24_k79_35749_1	GH26_secFalse	1.0999999999999998e-93
12216	ERS396453_24	ERS396453_24_k79_35749_1	CBM35_secFalse	2.0000000000000002e-24
12217	ERS396453_24	ERS396453_24_k79_39329_2	CE4_secTrue	2e-33
12218	ERS396453_24	ERS396453_24_k79_42789_3	GH5_10_secFalse	2.5e-44
12222	ERS396453_24	ERS396453_24_k79_6570_7	GH94_secFalse	1.799999999999999e-294
12223	ERS396453_24	ERS396453_24_k79_70871_12	GH146_secFalse	1.4999999999999995e-159
12226	ERS396453_24	ERS396453_24_k79_70871_13	GH2_secFalse	8.4e-110
12229	ERS396453_24	ERS396453_24_k79_74994_5	CBM13_secFalse	2.3e-16
12230	ERS396453_24	ERS396453_24_k79_74994_5	CBM13_secFalse	4.3999999999999995e-25
12231	ERS396453_24	ERS396453_24_k79_74994_5	GH16_21_secFalse	9.499999999999999e-88
12234	ERS396453_24	ERS396453_24_k79_75071_8	CE20_secFalse	2.9999999999999994e-69
12237	ERS396453_24	ERS396453_24_k79_83553_1	GT35_secFalse	4.6999999999999975e-256
12239	ERS396453_24	ERS396453_24_k79_85325_4	GH13_secFalse	1.9e-69
12243	ERS396453_24	ERS396453_24_k79_86336_10	GH23_secFalse	1.7e-24
12247	ERS396453_24	ERS396453_24_k79_96477_10	GT28_secFalse	3.3e-44
12255	ERS396460_21	ERS396460_21_k85_10463_9	GH13_39_secFalse	4.6999999999999994e-98
12256	ERS396460_21	ERS396460_21_k85_11364_10	GT2_Glycos_transf_2_secFalse	1.4e-29
12257	ERS396460_21	ERS396460_21_k85_1222_33	GH125_secFalse	1.6999999999999995e-163
12261	ERS396460_21	ERS396460_21_k85_13268_6	GH109_secFalse	1.5e-25
12262	ERS396460_21	ERS396460_21_k85_13268_7	GH109_secFalse	3.6e-23
12263	ERS396460_21	ERS396460_21_k85_13268_9	GH109_secFalse	1.9000000000000001e-25
12267	ERS396460_21	ERS396460_21_k85_15452_74	GH13_9_secFalse	1.2999999999999996e-150
12269	ERS396460_21	ERS396460_21_k85_15452_74	CBM48_secFalse	5.900000000000001e-20
12270	ERS396460_21	ERS396460_21_k85_1599_42	GH13_31_secFalse	5.1999999999999986e-173
12276	ERS396460_21	ERS396460_21_k85_16226_18	GT5_secFalse	6.399999999999998e-185
12277	ERS396460_21	ERS396460_21_k85_16773_6	GH88_secFalse	7.799999999999998e-127
12278	ERS396460_21	ERS396460_21_k85_16774_26	PL8_secFalse	2e-75
12279	ERS396460_21	ERS396460_21_k85_16774_31	GH43_24_secFalse	9.899999999999998e-92
12280	ERS396460_21	ERS396460_21_k85_16774_33	GH88_secFalse	6.399999999999998e-127
12282	ERS396460_21	ERS396460_21_k85_16951_8	GT2_Glycos_transf_2_secFalse	1.6000000000000001e-28
12287	ERS396460_21	ERS396460_21_k85_18327_27	CE4_secFalse	6.6e-28
12296	ERS396460_21	ERS396460_21_k85_18417_16	GH2_secFalse	1.3999999999999997e-91
12303	ERS396460_21	ERS396460_21_k85_21259_7	GH13_31_secFalse	1.0999999999999997e-170
12304	ERS396460_21	ERS396460_21_k85_22354_2	GH25_secFalse	1e-43
12307	ERS396460_21	ERS396460_21_k85_23005_6	GT28_secFalse	9.3e-29
12312	ERS396460_21	ERS396460_21_k85_26514_15	GH32_secFalse	2.9999999999999993e-93
12313	ERS396460_21	ERS396460_21_k85_26514_17	GH13_4_secFalse	3.3999999999999994e-170
12314	ERS396460_21	ERS396460_21_k85_26514_24	GH130_secFalse	9.999999999999999e-98
12315	ERS396460_21	ERS396460_21_k85_26514_25	GH38_secFalse	1.3999999999999995e-90
12317	ERS396460_21	ERS396460_21_k85_26692_15	GH13_31_secFalse	1.1999999999999997e-126
12318	ERS396460_21	ERS396460_21_k85_28902_3	GT4_secFalse	7.4e-18
12321	ERS396460_21	ERS396460_21_k85_28902_8	GT2_Glycos_transf_2_secFalse	1.5e-38
12322	ERS396460_21	ERS396460_21_k85_30420_18	GT28_secFalse	1.9e-41
12324	ERS396460_21	ERS396460_21_k85_30420_6	CE4_secFalse	1.2e-30
12326	ERS396460_21	ERS396460_21_k85_30940_4	PL12_1_secFalse	1.0999999999999999e-44
12328	ERS396460_21	ERS396460_21_k85_30940_8	GH29_secFalse	1.6e-29
12330	ERS396460_21	ERS396460_21_k85_32724_42	GH13_11_secFalse	1.1e-46
12331	ERS396460_21	ERS396460_21_k85_34091_1	CE4_secFalse	8e-33
12339	ERS396460_21	ERS396460_21_k85_39910_2	CE9_secFalse	3.3999999999999994e-120
12341	ERS396460_21	ERS396460_21_k85_44413_10	GT51_secFalse	4.2000000000000005e-58
12347	ERS396460_21	ERS396460_21_k85_4475_71	GH77_secFalse	5.699999999999997e-177
12348	ERS396460_21	ERS396460_21_k85_4586_1	GH2_secFalse	5.499999999999998e-217
12350	ERS396460_21	ERS396460_21_k85_46283_3	CE9_secFalse	1.5999999999999996e-117
12351	ERS396460_21	ERS396460_21_k85_4674_3	GT35_secFalse	6.3999999999999955e-286
12356	ERS396460_21	ERS396460_21_k85_5039_3	CE4_secFalse	6.1e-31
12359	ERS396460_21	ERS396460_21_k85_6555_10	GH120_secFalse	1.1000000000000002e-34
12360	ERS396460_21	ERS396460_21_k85_6555_6	GH32_secFalse	3.999999999999999e-102
12361	ERS396460_21	ERS396460_21_k85_6555_7	GH91_secFalse	9.999999999999995e-193
12363	ERS396460_21	ERS396460_21_k85_6980_12	GT4_secFalse	1.3e-34
12364	ERS396460_21	ERS396460_21_k85_6980_27	GH38_secFalse	9.1e-75
12365	ERS396460_21	ERS396460_21_k85_9625_10	GH88_secFalse	6.999999999999998e-128
12369	ERS396462_1	ERS396462_1_k85_14839_11	GT28_secFalse	2.3e-20
12372	ERS396462_1	ERS396462_1_k85_14898_3	GH77_secFalse	1.8999999999999995e-100
12373	ERS396462_1	ERS396462_1_k85_14898_3	GH13_39_secFalse	2.099999999999999e-121
12375	ERS396462_1	ERS396462_1_k85_20000_2	GT4_secFalse	2.3e-19
12377	ERS396462_1	ERS396462_1_k85_26118_2	GT2_Glycos_transf_2_secFalse	2e-28
12378	ERS396462_1	ERS396462_1_k85_26118_3	GT81_secFalse	5.7000000000000005e-18
12379	ERS396462_1	ERS396462_1_k85_26205_15	GT28_secFalse	1.8e-50
12380	ERS396462_1	ERS396462_1_k85_27216_2	GT2_Glycos_transf_2_secFalse	1.1e-21
12381	ERS396462_1	ERS396462_1_k85_27216_2	GT2_Glycos_transf_2_secFalse	7.2e-23
12382	ERS396462_1	ERS396462_1_k85_27216_3	GT2_Glycos_transf_2_secFalse	9.2e-33
12383	ERS396462_1	ERS396462_1_k85_27216_4	GT2_Glycos_transf_2_secFalse	2e-33
12384	ERS396462_1	ERS396462_1_k85_27216_5	GT2_Glycos_transf_2_secFalse	9.999999999999999e-32
12385	ERS396462_1	ERS396462_1_k85_27216_6	GT2_Glycos_transf_2_secFalse	2.7999999999999998e-36
12386	ERS396462_1	ERS396462_1_k85_27216_7	GT2_Glycos_transf_2_secFalse	1e-17
12388	ERS396462_1	ERS396462_1_k85_32188_22	GH1_secFalse	5.8999999999999995e-148
12389	ERS396462_1	ERS396462_1_k85_32188_24	GH1_secFalse	2.1999999999999995e-141
12390	ERS396462_1	ERS396462_1_k85_37970_23	GH13_20_secFalse	2.2999999999999994e-71
12391	ERS396462_1	ERS396462_1_k85_37970_2	GH1_secFalse	1.0999999999999997e-143
12392	ERS396462_1	ERS396462_1_k85_40064_15	GH32_secFalse	8.999999999999999e-85
12393	ERS396462_1	ERS396462_1_k85_40064_17	GH32_secFalse	2.3999999999999998e-43
12394	ERS396462_1	ERS396462_1_k85_40687_11	GT35_secFalse	1.1999999999999995e-218
12395	ERS396462_1	ERS396462_1_k85_40687_12	GH77_secFalse	1.0999999999999998e-161
12396	ERS396462_1	ERS396462_1_k85_41822_9	CE9_secFalse	1.5999999999999997e-119
12397	ERS396462_1	ERS396462_1_k85_42155_10	GT2_Glycos_transf_2_secFalse	1.2e-22
12399	ERS396462_1	ERS396462_1_k85_42968_10	GT2_Glyco_tranf_2_3_secFalse	1e-25
12400	ERS396462_1	ERS396462_1_k85_43864_7	GH23_secFalse	4.1000000000000003e-29
12404	ERS396462_1	ERS396462_1_k85_49306_40	GT51_secFalse	9.399999999999999e-66
12405	ERS396462_1	ERS396462_1_k85_54425_10	GT4_secFalse	4.9999999999999997e-23
12408	ERS396462_1	ERS396462_1_k85_55539_14	GH5_44_secFalse	6.500000000000001e-61
12409	ERS396462_1	ERS396462_1_k85_55586_10	CE7_secFalse	8.8e-17
12410	ERS396462_1	ERS396462_1_k85_55586_9	CE7_secFalse	9.499999999999998e-79
12411	ERS396462_1	ERS396462_1_k85_55698_7	GH1_secFalse	3.9999999999999987e-128
12413	ERS396462_1	ERS396462_1_k85_68522_5	GH109_secFalse	1.1000000000000001e-16
12414	ERS396462_1	ERS396462_1_k85_69856_11	CE4_secFalse	3.1000000000000004e-26
12416	ERS396462_1	ERS396462_1_k85_75782_4	GH1_secFalse	3.699999999999999e-141
12419	ERS396462_1	ERS396462_1_k85_78026_11	GT35_secFalse	8.299999999999996e-256
12420	ERS396462_32	ERS396462_32_k85_11084_3	PL17_secTrue	3.5e-19
12423	ERS396462_32	ERS396462_32_k85_1209_7	GH29_secFalse	3.6999999999999995e-82
12424	ERS396462_32	ERS396462_32_k85_12307_12	GH95_secFalse	2.3999999999999994e-83
12425	ERS396462_32	ERS396462_32_k85_12307_13	GH43_2_secFalse	1.6999999999999997e-120
12426	ERS396462_32	ERS396462_32_k85_12402_5	GH99_secFalse	8e-16
12430	ERS396462_32	ERS396462_32_k85_12976_4	GH2_secFalse	2.2999999999999994e-100
12431	ERS396462_32	ERS396462_32_k85_12976_4	CBM57_secFalse	2.8999999999999996e-21
12433	ERS396462_32	ERS396462_32_k85_13929_4	GH88_secFalse	1.4999999999999996e-128
12434	ERS396462_32	ERS396462_32_k85_16366_3	GH2_secFalse	1.6999999999999998e-117
12436	ERS396462_32	ERS396462_32_k85_16907_7	PL1_2_secFalse	5.599999999999998e-82
12438	ERS396462_32	ERS396462_32_k85_169_1	GH84_secFalse	5.5e-71
12442	ERS396462_32	ERS396462_32_k85_18687_11	CBM32_secFalse	9.999999999999999e-23
12443	ERS396462_32	ERS396462_32_k85_18687_11	GH43_28_secFalse	5.799999999999999e-76
12444	ERS396462_32	ERS396462_32_k85_18687_12	GH92_secFalse	2.5999999999999995e-181
12445	ERS396462_32	ERS396462_32_k85_18687_8	GH3_secTrue	1.9e-59
12447	ERS396462_32	ERS396462_32_k85_19763_2	PL9_1_secFalse	4.199999999999999e-115
12448	ERS396462_32	ERS396462_32_k85_20670_4	GH99_secFalse	2.7999999999999996e-16
12451	ERS396462_32	ERS396462_32_k85_23572_2	GH28_secFalse	5.6e-45
12455	ERS396462_32	ERS396462_32_k85_24140_3	GH73_secTrue	9.2e-37
12457	ERS396462_32	ERS396462_32_k85_25713_2	GT2_Glycos_transf_2_secFalse	4.2e-31
12458	ERS396462_32	ERS396462_32_k85_25713_6	GH97_secFalse	9.999999999999996e-249
12459	ERS396462_32	ERS396462_32_k85_25873_3	PL12_secFalse	7.9e-19
12460	ERS396462_32	ERS396462_32_k85_25879_10	CE12_secFalse	8.300000000000001e-56
12461	ERS396462_32	ERS396462_32_k85_26275_1	GT90_secFalse	1.2e-17
12464	ERS396462_32	ERS396462_32_k85_27255_1	GH43_28_secFalse	2.3999999999999994e-101
12465	ERS396462_32	ERS396462_32_k85_27255_1	CBM32_secFalse	1.9999999999999999e-22
12466	ERS396462_32	ERS396462_32_k85_27255_2	GH2_secTrue	2.4999999999999994e-68
12469	ERS396462_32	ERS396462_32_k85_27591_6	GT23_secFalse	3.1e-18
12471	ERS396462_32	ERS396462_32_k85_28035_2	CBM6_secFalse	3.5000000000000004e-26
12475	ERS396462_32	ERS396462_32_k85_28392_2	GT4_secFalse	3.7999999999999995e-24
12476	ERS396462_32	ERS396462_32_k85_28392_3	GT2_Glycos_transf_2_secFalse	4.2000000000000006e-22
12479	ERS396462_32	ERS396462_32_k85_28999_4	GT2_Glycos_transf_2_secFalse	2.3999999999999999e-32
12483	ERS396462_32	ERS396462_32_k85_29486_12	GH109_secFalse	1.1000000000000001e-20
12484	ERS396462_32	ERS396462_32_k85_30562_10	CE11_secFalse	3.899999999999999e-77
12485	ERS396462_32	ERS396462_32_k85_30980_13	PL1_2_secFalse	1.0999999999999999e-66
12487	ERS396462_32	ERS396462_32_k85_32675_6	CBM32_secTrue	3.6999999999999995e-21
12488	ERS396462_32	ERS396462_32_k85_32675_7	CE20_secFalse	2.9999999999999994e-75
12490	ERS396462_32	ERS396462_32_k85_33910_5	GT4_secFalse	5.2e-26
12491	ERS396462_32	ERS396462_32_k85_33947_17	GT2_Glycos_transf_2_secFalse	1.0000000000000001e-29
12492	ERS396462_32	ERS396462_32_k85_33994_2	GH2_secFalse	4.499999999999999e-89
12494	ERS396462_32	ERS396462_32_k85_33994_3	GH2_secTrue	7.499999999999998e-85
12495	ERS396462_32	ERS396462_32_k85_33994_4	GH43_2_secFalse	5.1e-23
12496	ERS396462_32	ERS396462_32_k85_34358_6	CE1_secFalse	1.1999999999999998e-53
12497	ERS396462_32	ERS396462_32_k85_34777_10	GT32_secFalse	4.3e-19
12499	ERS396462_32	ERS396462_32_k85_34777_14	GT4_secFalse	1.3e-22
12500	ERS396462_32	ERS396462_32_k85_34777_7	GT101_secFalse	1.1999999999999995e-87
12501	ERS396462_32	ERS396462_32_k85_34777_8	GT2_Glycos_transf_2_secFalse	5.999999999999999e-34
12502	ERS396462_32	ERS396462_32_k85_34777_9	GT4_secFalse	6.1e-32
12503	ERS396462_32	ERS396462_32_k85_36567_3	CBM32_secTrue	1.1000000000000001e-18
12504	ERS396462_32	ERS396462_32_k85_36567_3	GH85_secTrue	1.1e-54
12505	ERS396462_32	ERS396462_32_k85_36584_5	GT2_Glycos_transf_2_secFalse	1.2e-29
12506	ERS396462_32	ERS396462_32_k85_36693_10	GH13_14_secFalse	1.6999999999999993e-119
12509	ERS396462_32	ERS396462_32_k85_37674_1	GH3_secTrue	1.0999999999999998e-68
12512	ERS396462_32	ERS396462_32_k85_38378_3	GH43_12_secFalse	3.5e-118
12513	ERS396462_32	ERS396462_32_k85_38378_3	CBM91_secFalse	8.6e-58
12514	ERS396462_32	ERS396462_32_k85_38407_2	GT9_secFalse	3.3e-35
12517	ERS396462_32	ERS396462_32_k85_3958_5	GH36_secFalse	3.1999999999999984e-213
12518	ERS396462_32	ERS396462_32_k85_39856_8	GH2_secTrue	7.599999999999999e-94
12519	ERS396462_32	ERS396462_32_k85_40200_1	GH43_2_secFalse	9.4e-20
12520	ERS396462_32	ERS396462_32_k85_40200_2	GH92_secFalse	3.599999999999999e-190
12521	ERS396462_32	ERS396462_32_k85_40200_3	GH2_secFalse	6.0999999999999996e-86
12522	ERS396462_32	ERS396462_32_k85_40419_3	GH105_secFalse	4.499999999999999e-89
12523	ERS396462_32	ERS396462_32_k85_40419_4	GH59_secFalse	1.4999999999999997e-137
12527	ERS396462_32	ERS396462_32_k85_44007_9	GH30_4_secTrue	2.8999999999999993e-152
12529	ERS396462_32	ERS396462_32_k85_44888_5	PL8_3_secTrue	1.8000000000000002e-54
12530	ERS396462_32	ERS396462_32_k85_44888_7	CE20_secTrue	1.1e-90
12531	ERS396462_32	ERS396462_32_k85_44888_8	PL8_secTrue	1.3999999999999996e-80
12532	ERS396462_32	ERS396462_32_k85_45102_8	GT2_Glycos_transf_2_secFalse	3.1e-23
12533	ERS396462_32	ERS396462_32_k85_45495_1	GT2_Glycos_transf_2_secFalse	2.7999999999999995e-26
12534	ERS396462_32	ERS396462_32_k85_45495_2	PL33_1_secFalse	1.9e-60
12538	ERS396462_32	ERS396462_32_k85_46456_8	GH30_2_secFalse	2.7999999999999994e-179
12539	ERS396462_32	ERS396462_32_k85_46487_3	GH3_secFalse	3.899999999999999e-67
12540	ERS396462_32	ERS396462_32_k85_46826_3	GT2_Glycos_transf_2_secFalse	2.2999999999999997e-24
12541	ERS396462_32	ERS396462_32_k85_46845_3	PL8_2_secFalse	1.8999999999999998e-87
12545	ERS396462_32	ERS396462_32_k85_46845_6	PL8_2_secFalse	6.899999999999999e-98
12547	ERS396462_32	ERS396462_32_k85_48433_2	GH3_secFalse	9.499999999999998e-71
12552	ERS396462_32	ERS396462_32_k85_48919_3	GH43_24_secFalse	2.4999999999999994e-105
12558	ERS396462_32	ERS396462_32_k85_52348_12	CE20_secTrue	4.9e-94
12560	ERS396462_32	ERS396462_32_k85_52348_19	GH130_secFalse	2e-88
12562	ERS396462_32	ERS396462_32_k85_52394_14	GT4_secFalse	2.2999999999999998e-23
12564	ERS396462_32	ERS396462_32_k85_52394_8	GH27_secFalse	6.999999999999999e-68
12568	ERS396462_32	ERS396462_32_k85_53157_6	GH133_secFalse	3.499999999999999e-93
12570	ERS396462_32	ERS396462_32_k85_53157_7	GT4_secFalse	3.3999999999999996e-36
12571	ERS396462_32	ERS396462_32_k85_53157_8	GH57_secFalse	3.699999999999999e-64
12572	ERS396462_32	ERS396462_32_k85_53157_9	GH37_secTrue	6.400000000000001e-19
12581	ERS396462_32	ERS396462_32_k85_59603_5	GH35_secFalse	1.0999999999999997e-117
12583	ERS396462_32	ERS396462_32_k85_59791_2	CE4_secFalse	2.1e-24
12587	ERS396462_32	ERS396462_32_k85_59929_11	GH13_38_secFalse	2.4999999999999995e-181
12588	ERS396462_32	ERS396462_32_k85_59929_15	GH23_secFalse	1.8000000000000004e-26
12591	ERS396462_32	ERS396462_32_k85_61088_4	GH31_secTrue	1.0999999999999998e-138
12593	ERS396462_32	ERS396462_32_k85_61705_2	GH15_secFalse	5.999999999999999e-77
12594	ERS396462_32	ERS396462_32_k85_61705_3	GT20_secFalse	3.699999999999999e-176
12596	ERS396462_32	ERS396462_32_k85_6231_9	GH97_secFalse	1.4999999999999992e-203
12597	ERS396462_32	ERS396462_32_k85_62752_2	GH92_secFalse	8.499999999999997e-194
12599	ERS396462_32	ERS396462_32_k85_62830_2	GH20_secFalse	1.7999999999999994e-129
12602	ERS396462_32	ERS396462_32_k85_62830_3	GH85_secTrue	2.9999999999999995e-54
12603	ERS396462_32	ERS396462_32_k85_63041_5	GT5_secFalse	5.299999999999999e-48
12604	ERS396462_32	ERS396462_32_k85_64239_1	CE4_secTrue	4.4e-28
12605	ERS396462_32	ERS396462_32_k85_64239_2	GH31_secFalse	1.5999999999999994e-142
12606	ERS396462_32	ERS396462_32_k85_64239_3	CBM32_secFalse	3.7999999999999996e-16
12607	ERS396462_32	ERS396462_32_k85_64239_3	CBM32_secFalse	7.7e-18
12608	ERS396462_32	ERS396462_32_k85_64239_3	GH2_secFalse	8.4e-86
12609	ERS396462_32	ERS396462_32_k85_65556_2	GH2_secFalse	4.9e-94
12610	ERS396462_32	ERS396462_32_k85_65556_3	GH30_4_secTrue	1.0999999999999996e-175
12613	ERS396462_32	ERS396462_32_k85_67829_2	GH43_10_secFalse	3.999999999999999e-111
12614	ERS396462_32	ERS396462_32_k85_67829_2	CBM91_secFalse	7.700000000000001e-23
12615	ERS396462_32	ERS396462_32_k85_67829_3	CE8_secFalse	3.0999999999999993e-102
12616	ERS396462_32	ERS396462_32_k85_67829_5	GH105_secFalse	4.799999999999998e-124
12619	ERS396462_32	ERS396462_32_k85_68814_4	GH95_secTrue	5.3999999999999975e-289
12620	ERS396462_32	ERS396462_32_k85_68814_5	CE8_secTrue	4.199999999999999e-76
12621	ERS396462_32	ERS396462_32_k85_6990_12	GT30_secFalse	1.6e-48
12623	ERS396462_32	ERS396462_32_k85_6990_3	GT2_Glycos_transf_2_secFalse	1e-27
12626	ERS396462_32	ERS396462_32_k85_73577_7	GT35_secFalse	3.2999999999999995e-119
12627	ERS396462_32	ERS396462_32_k85_73577_8	GT3_secFalse	1.7999999999999996e-116
12637	ERS396462_32	ERS396462_32_k85_75878_2	GH13_8_secFalse	1.1999999999999996e-147
12638	ERS396462_32	ERS396462_32_k85_7649_2	GH3_secFalse	1.1999999999999998e-69
12639	ERS396462_32	ERS396462_32_k85_76508_3	GT83_secFalse	6.999999999999998e-85
12640	ERS396462_32	ERS396462_32_k85_76960_16	GT2_Glycos_transf_2_secFalse	2.8999999999999997e-35
12641	ERS396462_32	ERS396462_32_k85_77736_2	GH23_secFalse	6.099999999999999e-23
12648	ERS396462_32	ERS396462_32_k85_78367_4	GH92_secFalse	1.7999999999999994e-176
12649	ERS396462_32	ERS396462_32_k85_78367_5	GH130_secFalse	4.5999999999999987e-95
12650	ERS396462_32	ERS396462_32_k85_78367_7	GH92_secTrue	4.699999999999998e-187
12651	ERS396462_32	ERS396462_32_k85_78367_8	GH92_secFalse	1.7999999999999992e-193
12652	ERS396462_32	ERS396462_32_k85_78502_1	GH3_secFalse	9.999999999999998e-65
12653	ERS396462_32	ERS396462_32_k85_78644_3	GT2_Glycos_transf_2_secFalse	9.499999999999999e-33
12654	ERS396462_32	ERS396462_32_k85_78705_26	GT51_secFalse	8e-50
12656	ERS396462_32	ERS396462_32_k85_79151_11	GT4_secFalse	7.2e-27
12657	ERS396462_32	ERS396462_32_k85_79151_3	GT2_Glycos_transf_2_secFalse	5.3e-19
12658	ERS396462_32	ERS396462_32_k85_79151_7	GT4_secFalse	4.3e-19
12659	ERS396462_32	ERS396462_32_k85_79151_8	GT4_secFalse	2.2e-33
12664	ERS396462_32	ERS396462_32_k85_81201_2	GH88_secFalse	1.3999999999999998e-129
12665	ERS396462_32	ERS396462_32_k85_81201_3	PL8_2_secTrue	3.0999999999999997e-90
12666	ERS396462_32	ERS396462_32_k85_81287_4	GH3_secTrue	3.9999999999999994e-68
12668	ERS396462_32	ERS396462_32_k85_82714_3	GH2_secFalse	5.499999999999999e-120
12669	ERS396462_32	ERS396462_32_k85_83575_4	GH38_secFalse	1.4000000000000002e-49
12672	ERS396462_32	ERS396462_32_k85_83757_15	CBM20_secFalse	3.1e-17
12673	ERS396462_32	ERS396462_32_k85_83757_15	GH77_secFalse	3.899999999999999e-157
12674	ERS396462_32	ERS396462_32_k85_83757_18	GT2_Glycos_transf_2_secFalse	5e-20
12675	ERS396462_32	ERS396462_32_k85_8384_4	GH171_secFalse	1.4999999999999998e-112
12679	ERS396462_32	ERS396462_32_k85_84834_3	GT2_Glycos_transf_2_secFalse	8.1e-34
12682	ERS396462_32	ERS396462_32_k85_85308_8	GT4_secFalse	1.7e-20
12684	ERS396462_32	ERS396462_32_k85_8567_3	CE1_secFalse	3.7e-18
12687	ERS396462_32	ERS396462_32_k85_86736_2	GH125_secTrue	9.199999999999996e-187
12688	ERS396462_32	ERS396462_32_k85_86736_3	GH92_secFalse	4.599999999999998e-181
12689	ERS396462_32	ERS396462_32_k85_86736_4	GH2_secFalse	1.6999999999999998e-113
12690	ERS396462_32	ERS396462_32_k85_8774_2	CE8_secTrue	9.899999999999999e-71
12691	ERS396462_32	ERS396462_32_k85_8774_3	CE12_secFalse	1.8999999999999997e-81
12692	ERS396462_32	ERS396462_32_k85_8774_3	CE8_secFalse	2.599999999999999e-112
12694	ERS396462_32	ERS396462_32_k85_8774_4	GH23_secTrue	2.2999999999999998e-23
12696	ERS396462_32	ERS396462_32_k85_87796_2	GT28_secFalse	1.3999999999999997e-48
12700	ERS396462_32	ERS396462_32_k85_87922_10	GT19_secFalse	1.2999999999999999e-114
12701	ERS396462_32	ERS396462_32_k85_87922_3	GH28_secTrue	4.499999999999999e-88
